fnlwgt,education_num,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,age_generalized,education_generalized,occupation_generalized,workclass_generalized,marital_generalized,native_generalized,suppressed
1033222,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Government,Married,USA,False
92440,8,Not-in-family,White,Male,0,0,50,>50K,25-39,12th,Blue-collar,Private,Separated,USA,False
190762,2,Husband,White,Male,0,0,40,<=50K,40-59,1st-4th,Machine-op-inspct,Private,Married,Other,False
61777,10,Husband,White,Male,0,0,30,<=50K,<25,Secondary,Sales,Private,Married,USA,False
92003,13,Wife,White,Female,0,0,40,>50K,25-39,HigherEd,White-collar,Government,Married,USA,False
133373,9,Husband,White,Male,0,0,60,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
255191,14,Not-in-family,White,Male,0,1408,40,<=50K,25-39,HigherEd,Prof-specialty,Government,Single,USA,False
222289,9,Husband,White,Male,0,0,40,>50K,60+,Secondary,White-collar,Self-Employed,Married,USA,False
287480,14,Husband,White,Male,0,0,40,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
107762,9,Not-in-family,White,Male,0,0,24,<=50K,60+,Secondary,?,?,Widowed,USA,False
204116,13,Not-in-family,White,Female,2174,0,40,<=50K,40-59,HigherEd,Prof-specialty,Self-Employed,Married-spouse-absent,USA,False
29662,12,Wife,White,Female,0,0,25,>50K,25-39,Assoc-acdm,Service,Private,Married,USA,False
208405,14,Husband,White,Male,0,0,50,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
117018,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Protective-serv,Local-gov,Single,USA,False
81281,10,Husband,White,Male,0,0,40,<=50K,<25,Secondary,Adm-clerical,Private,Married,USA,False
340148,10,Wife,White,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Local-gov,Married,USA,False
363425,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
45857,9,Not-in-family,White,Female,0,0,28,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
116632,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
405855,5,Other-relative,White,Male,0,0,40,<=50K,25-39,9th,Blue-collar,Private,Single,Other,False
290521,9,Unmarried,Black,Female,0,0,40,<=50K,40-59,Secondary,White-collar,Private,Widowed,USA,False
56915,9,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
146538,9,Husband,White,Male,0,0,40,<=50K,<25,Secondary,Machine-op-inspct,Private,Married,USA,False
197332,10,Husband,White,Male,0,0,55,>50K,40-59,Secondary,Blue-collar,Self-Employed,Married,USA,False
245062,9,Husband,White,Male,0,0,40,>50K,60+,Secondary,Blue-collar,Private,Married,USA,False
234885,9,Wife,White,Female,0,0,40,>50K,40-59,Secondary,Sales,Self-Employed,Married,USA,False
72887,11,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,40-59,Assoc-voc,Machine-op-inspct,Private,Married,USA,False
180374,9,Wife,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
351299,10,Husband,Black,Male,0,0,50,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
54012,9,Husband,White,Male,0,0,60,<=50K,<25,Secondary,Transport-moving,Private,Married,USA,False
115745,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,?,?,Married,USA,False
288825,9,Husband,Black,Male,0,0,40,<=50K,40-59,Secondary,Transport-moving,Local-gov,Married,USA,False
132601,13,Husband,White,Male,0,0,50,<=50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
170070,13,Not-in-family,White,Female,0,0,20,<=50K,<25,HigherEd,White-collar,Private,Single,USA,False
126708,9,Wife,White,Female,0,0,60,<=50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
35598,9,Unmarried,White,Male,0,0,40,<=50K,40-59,Secondary,Transport-moving,Private,Separated,USA,False
33983,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
285020,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
303990,9,Not-in-family,White,Male,0,0,60,<=50K,25-39,Secondary,Transport-moving,Private,Single,USA,False
197904,9,Unmarried,White,Female,0,0,35,<=50K,<25,Secondary,Service,Private,Single,USA,False
111746,12,Husband,White,Male,0,0,45,<=50K,25-39,Assoc-acdm,Blue-collar,Private,Married,Other,False
170721,10,Husband,White,Male,0,0,20,<=50K,40-59,Secondary,Blue-collar,Self-Employed,Married,USA,False
70100,13,Not-in-family,White,Male,0,0,20,<=50K,25-39,HigherEd,Prof-specialty,Government,Single,USA,False
193626,9,Unmarried,White,Female,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married-spouse-absent,USA,False
286967,9,Husband,White,Male,0,0,45,<=50K,40-59,Secondary,Transport-moving,Local-gov,Married,USA,False
164427,13,Unmarried,White,Female,0,0,40,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Separated,USA,False
91039,13,Husband,White,Male,15024,0,60,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
371373,9,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Government,Separated,USA,False
32220,12,Not-in-family,White,Female,0,0,60,<=50K,25-39,Assoc-acdm,White-collar,Private,Single,USA,False
187251,9,Unmarried,White,Female,0,0,25,<=50K,25-39,Secondary,Prof-specialty,Private,Separated,USA,False
178107,13,Own-child,White,Male,0,0,20,<=50K,25-39,HigherEd,Blue-collar,Private,Single,USA,False
343121,9,Unmarried,White,Female,0,0,36,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
64293,10,Not-in-family,White,Female,0,0,35,<=50K,25-39,Secondary,Prof-specialty,Private,Single,USA,False
303588,9,Husband,White,Male,0,0,20,<=50K,60+,Secondary,?,?,Married,USA,False
48925,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
181054,13,Not-in-family,White,Female,0,0,40,<=50K,25-39,HigherEd,Sales,Private,Single,USA,False
388093,13,Not-in-family,Black,Male,0,0,40,<=50K,<25,HigherEd,White-collar,Private,Single,USA,False
249609,10,Own-child,White,Male,0,0,8,<=50K,<25,Secondary,Protective-serv,Private,Single,USA,False
112131,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
543162,9,Unmarried,Black,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Local-gov,Separated,USA,False
91996,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Service,Private,Separated,USA,False
37070,11,Not-in-family,White,Male,0,0,45,<=50K,25-39,Assoc-voc,Blue-collar,Private,Single,USA,False
337587,10,Husband,White,Male,0,0,50,>50K,25-39,Secondary,Prof-specialty,Private,Married,USA,False
189346,9,Not-in-family,White,Male,0,0,45,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
267044,10,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
108116,13,Husband,White,Male,0,0,50,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
196232,9,Husband,White,Male,7688,0,50,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
186035,10,Husband,White,Male,0,0,45,>50K,25-39,Secondary,White-collar,Local-gov,Married,USA,False
177905,10,Unmarried,White,Male,0,0,58,>50K,40-59,Secondary,Machine-op-inspct,Private,Separated,USA,False
85812,10,Wife,White,Female,0,0,40,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
190387,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Married,USA,False
202692,14,Husband,White,Male,0,0,40,<=50K,40-59,HigherEd,Prof-specialty,Self-Employed,Married,USA,False
108658,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
197202,9,Husband,Black,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Married,USA,False
231559,15,Husband,White,Male,20051,0,48,>50K,60+,Prof-school,Prof-specialty,Private,Married,USA,False
102345,11,Not-in-family,White,Male,0,0,40,<=50K,25-39,Assoc-voc,Blue-collar,Private,Separated,USA,False
210525,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
133937,16,Own-child,White,Male,0,0,40,<=50K,25-39,Doctorate,Prof-specialty,Private,Single,USA,False
163862,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Single,USA,False
201872,10,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
233327,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Protective-serv,Local-gov,Married,USA,False
184831,10,Unmarried,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
245724,10,Not-in-family,White,Male,0,0,50,<=50K,40-59,Secondary,White-collar,Self-Employed,Separated,USA,False
229328,9,Wife,Black,Female,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
54576,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
148291,9,Wife,White,Female,0,0,32,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
264052,10,Husband,White,Male,0,0,50,>50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
334273,13,Husband,White,Male,0,0,60,>50K,40-59,HigherEd,Prof-specialty,Self-Employed,Married,USA,False
110663,9,Not-in-family,White,Male,0,0,35,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Separated,USA,False
87490,14,Unmarried,White,Male,0,0,42,<=50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
95469,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
22463,11,Husband,White,Male,0,1977,40,>50K,25-39,Assoc-voc,Blue-collar,Private,Married,USA,False
158156,16,Not-in-family,White,Female,0,0,70,<=50K,25-39,Doctorate,Prof-specialty,Private,Single,USA,False
283635,13,Not-in-family,White,Female,0,0,40,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Single,USA,False
86646,10,Husband,White,Male,0,0,45,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Married,USA,False
195733,10,Husband,White,Male,0,0,30,>50K,60+,Secondary,?,?,Married,USA,False
69884,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Sales,Private,Married,USA,False
199713,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
181659,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
340939,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,White-collar,Self-Employed,Single,USA,False
34292,10,Not-in-family,White,Male,0,0,60,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
25826,6,Husband,White,Male,0,1887,47,>50K,40-59,10th,Blue-collar,Private,Married,USA,False
103948,13,Not-in-family,White,Male,0,0,80,<=50K,40-59,HigherEd,Prof-specialty,Self-Employed,Separated,USA,False
137390,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,?,?,Married,USA,False
105138,9,Wife,Asian-Pac-Islander,Female,0,0,40,<=50K,40-59,Secondary,?,?,Married,USA,False
168387,13,Husband,White,Male,7688,0,40,>50K,25-39,HigherEd,Prof-specialty,Private,Married,Other,False
267147,9,Own-child,White,Male,0,0,40,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
200408,10,Not-in-family,White,Male,2174,0,40,<=50K,25-39,Secondary,White-collar,Private,Single,USA,False
136455,13,Not-in-family,White,Female,0,0,45,<=50K,40-59,HigherEd,Prof-specialty,Private,Single,USA,False
239824,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,White-collar,Private,Single,USA,False
45612,9,Unmarried,Black,Female,0,0,37,<=50K,40-59,Secondary,Adm-clerical,Private,Single,USA,False
410114,14,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,Blue-collar,Private,Married,USA,False
182521,9,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
200853,14,Not-in-family,White,Female,6849,0,60,<=50K,40-59,HigherEd,Prof-specialty,Private,Separated,USA,False
249909,9,Husband,White,Male,0,0,50,<=50K,<25,Secondary,Handlers-cleaners,Private,Married,USA,False
208122,13,Own-child,White,Male,1055,0,40,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Single,USA,False
369027,9,Husband,Black,Male,0,0,45,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
114117,9,Husband,White,Male,0,0,32,<=50K,40-59,Secondary,White-collar,Self-Employed,Married,USA,False
51048,13,Husband,White,Male,0,0,55,<=50K,40-59,HigherEd,Sales,Self-Employed,Married,USA,False
34383,11,Husband,White,Male,0,0,55,<=50K,25-39,Assoc-voc,Transport-moving,Private,Married,USA,False
153614,9,Husband,White,Male,0,0,45,>50K,25-39,Secondary,Sales,Private,Married,USA,False
267556,9,Husband,White,Male,0,0,64,<=50K,25-39,Secondary,Sales,Self-Employed,Married,USA,False
205469,10,Husband,White,Male,0,0,40,>50K,25-39,Secondary,White-collar,Private,Married,USA,False
154374,10,Husband,White,Male,15024,0,60,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
103649,13,Wife,Black,Female,0,0,40,>50K,25-39,HigherEd,Adm-clerical,Private,Married,USA,False
35723,9,Husband,White,Male,0,0,60,<=50K,40-59,Secondary,Blue-collar,Self-Employed,Married,USA,False
262601,9,Own-child,White,Female,0,0,14,<=50K,<25,Secondary,Service,Private,Single,USA,False
75654,9,Not-in-family,White,Male,0,0,55,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
199378,9,Husband,White,Male,0,0,40,<=50K,60+,Secondary,Blue-collar,Private,Married,USA,False
188563,10,Husband,White,Male,5178,0,50,>50K,25-39,Secondary,Sales,Private,Married,USA,False
55849,10,Husband,White,Male,0,0,45,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
195322,16,Not-in-family,White,Male,0,0,40,>50K,40-59,Doctorate,Prof-specialty,Self-Employed,Separated,USA,False
78277,9,Husband,White,Male,0,0,15,<=50K,60+,Secondary,Blue-collar,Private,Married,USA,False
158611,9,Husband,White,Male,0,0,50,<=50K,40-59,Secondary,?,?,Married,USA,False
169496,13,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,White-collar,Government,Married,USA,False
130959,10,Own-child,White,Male,0,0,20,<=50K,<25,Secondary,Service,Private,Single,USA,False
292472,16,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,25-39,Doctorate,Prof-specialty,Private,Married,Other,False
143774,10,Not-in-family,White,Female,0,0,45,<=50K,25-39,Secondary,White-collar,Government,Separated,USA,False
288341,9,Own-child,White,Female,0,0,32,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
106742,9,Husband,White,Male,0,0,45,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
219288,4,Husband,White,Male,0,0,35,<=50K,40-59,7th-8th,Blue-collar,Private,Married,USA,False
174524,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
261293,14,Not-in-family,White,Male,0,0,60,<=50K,25-39,HigherEd,Sales,Private,Single,USA,False
111900,10,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Prof-specialty,Private,Single,USA,False
194360,14,Not-in-family,White,Male,0,0,38,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Single,USA,False
341204,12,Unmarried,White,Female,8614,0,40,>50K,40-59,Assoc-acdm,Prof-specialty,Private,Separated,USA,False
249362,10,Husband,White,Male,3411,0,40,<=50K,25-39,Secondary,Transport-moving,Government,Married,USA,False
247019,9,Husband,Black,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
110457,10,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,White-collar,Government,Separated,USA,False
219420,9,Husband,White,Male,0,0,50,>50K,40-59,Secondary,Sales,Self-Employed,Married,USA,False
226267,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Married,Other,False
125457,9,Not-in-family,White,Male,0,0,45,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
204021,9,Not-in-family,White,Male,0,0,50,<=50K,40-59,Secondary,White-collar,Self-Employed,Widowed,USA,False
92262,9,Own-child,White,Male,0,0,48,<=50K,25-39,Secondary,Protective-serv,Local-gov,Single,USA,False
161141,11,Husband,White,Male,0,0,40,>50K,25-39,Assoc-voc,Blue-collar,Private,Married,Other,False
190290,9,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Blue-collar,Self-Employed,Married,USA,False
136721,9,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Separated,USA,False
86644,13,Wife,White,Female,0,0,55,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
167350,9,Other-relative,White,Male,0,0,30,<=50K,25-39,Secondary,Service,Private,Single,USA,False
113000,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Farming-fishing,Local-gov,Married,USA,False
262425,10,Husband,White,Male,0,0,50,<=50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
203628,14,Not-in-family,White,Male,0,0,60,>50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
189620,13,Own-child,White,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,Other,False
110866,13,Not-in-family,White,Male,0,0,50,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Single,USA,False
80145,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Married,USA,False
295566,16,Unmarried,White,Female,25236,0,65,>50K,40-59,Doctorate,Prof-specialty,Private,Separated,USA,False
63042,13,Own-child,White,Female,0,0,50,>50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
242552,10,Not-in-family,Black,Male,0,0,40,<=50K,40-59,Secondary,Sales,Private,Single,USA,False
177665,9,Husband,White,Male,0,0,35,<=50K,60+,Secondary,Blue-collar,Private,Married,USA,False
296450,13,Husband,White,Male,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
70282,10,Unmarried,Black,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
271767,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Separated,Other,False
295697,9,Unmarried,Black,Female,0,0,40,<=50K,25-39,Secondary,Service,Private,Separated,USA,False
194141,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
182556,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Single,USA,False
125831,9,Husband,White,Male,0,2051,60,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
271328,13,Not-in-family,White,Male,4650,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
50459,9,Husband,White,Male,0,0,42,>50K,40-59,Secondary,White-collar,Local-gov,Married,USA,False
177937,13,Not-in-family,White,Male,0,0,40,>50K,40-59,HigherEd,Prof-specialty,Private,Single,Other,False
111502,9,Wife,White,Female,0,0,40,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
299047,10,Not-in-family,White,Female,0,0,20,<=50K,<25,Secondary,Service,Private,Single,USA,False
223212,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Married,Other,False
352139,10,Not-in-family,White,Female,0,0,24,<=50K,<25,Secondary,Service,Private,Single,USA,False
173093,10,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
181655,11,Husband,White,Male,0,2377,45,<=50K,25-39,Assoc-voc,Adm-clerical,Private,Married,USA,False
51164,10,Wife,Black,Female,0,0,40,<=50K,40-59,Secondary,?,?,Married,USA,False
234901,10,Husband,White,Male,2407,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
131414,10,Not-in-family,Black,Female,0,0,36,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
192453,10,Other-relative,White,Female,0,0,25,<=50K,<25,Secondary,Service,Private,Single,USA,False
200939,9,Husband,White,Male,0,0,72,<=50K,40-59,Secondary,Transport-moving,Self-Employed,Married,USA,False
151408,14,Not-in-family,White,Female,14084,0,50,>50K,40-59,HigherEd,White-collar,Private,Single,USA,False
