fnlwgt,education_num,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,age_generalized,education_generalized,occupation_generalized,workclass_generalized,marital_generalized,native_generalized,suppressed
303044,9,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,Other,True
117789,9,Own-child,White,Female,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
172579,9,Not-in-family,White,Female,0,0,30,<=50K,25-39,Secondary,Service,Private,Separated,USA,False
187666,11,Not-in-family,White,Female,0,0,45,<=50K,40-59,Assoc-voc,White-collar,Private,Widowed,USA,True
204518,4,Not-in-family,White,Male,0,0,40,<=50K,40-59,7th-8th,Blue-collar,Private,Separated,USA,True
150042,13,Own-child,White,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Separated,USA,False
98092,9,Husband,White,Male,0,0,60,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
245918,7,Own-child,White,Male,0,0,12,<=50K,<25,11th,Service,Private,Single,USA,True
146013,10,Husband,White,Male,4064,0,40,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
378322,7,Husband,White,Male,0,0,40,<=50K,25-39,11th,Blue-collar,Private,Married,USA,False
257295,10,Husband,Asian-Pac-Islander,Male,0,0,75,>50K,25-39,Secondary,White-collar,Self-Employed,Married,Other,False
218956,10,Own-child,White,Male,0,0,24,<=50K,<25,Secondary,?,?,Single,Other,False
21174,9,Husband,White,Male,0,0,40,>50K,60+,Secondary,White-collar,Private,Married,USA,False
185480,13,Not-in-family,White,Female,0,0,45,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
222205,9,Wife,White,Female,0,0,40,>50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
69867,9,Husband,White,Male,0,0,40,>50K,60+,Secondary,White-collar,Private,Married,USA,False
191260,5,Own-child,White,Male,1055,0,24,<=50K,<25,9th,Service,Private,Single,USA,True
30653,14,Husband,White,Male,2407,0,98,<=50K,40-59,HigherEd,Farming-fishing,Self-Employed,Married,USA,False
209109,14,Own-child,White,Male,0,0,35,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Single,USA,False
70377,9,Own-child,White,Female,0,0,40,<=50K,25-39,Secondary,Prof-specialty,Private,Separated,USA,False
477983,9,Husband,Black,Male,0,0,40,<=50K,40-59,Secondary,Handlers-cleaners,Private,Married,USA,False
170924,10,Husband,White,Male,7298,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
190174,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Single,USA,False
193787,10,Own-child,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Single,USA,False
279472,10,Wife,White,Female,7298,0,48,>50K,<25,Secondary,Machine-op-inspct,Private,Married,USA,False
34918,13,Not-in-family,White,Female,0,0,15,<=50K,<25,HigherEd,Prof-specialty,Private,Single,Other,True
97688,10,Husband,White,Male,5178,0,40,>50K,40-59,Secondary,Blue-collar,Local-gov,Married,USA,False
175413,12,Unmarried,Black,Female,0,0,45,<=50K,25-39,Assoc-acdm,Sales,Private,Separated,USA,False
173960,13,Not-in-family,White,Female,0,0,42,<=50K,60+,HigherEd,Prof-specialty,Private,Separated,USA,False
205759,9,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Handlers-cleaners,Private,Single,USA,True
425161,14,Husband,White,Male,15024,0,40,>50K,40-59,HigherEd,Sales,Government,Married,USA,False
220531,15,Husband,White,Male,0,0,60,>50K,40-59,Prof-school,Prof-specialty,Private,Married,USA,False
176609,10,Not-in-family,White,Male,0,0,45,<=50K,40-59,Secondary,Service,Private,Separated,USA,False
371987,13,Not-in-family,White,Female,0,0,40,<=50K,25-39,HigherEd,White-collar,Private,Single,USA,False
193884,4,Husband,White,Male,0,0,40,<=50K,40-59,7th-8th,Blue-collar,Private,Married,Other,True
200352,13,Husband,White,Male,0,0,45,<=50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
127595,9,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Prof-specialty,Private,Separated,USA,False
220419,13,Not-in-family,White,Male,0,0,56,<=50K,25-39,HigherEd,Protective-serv,Local-gov,Single,USA,False
231931,10,Own-child,White,Male,0,0,45,<=50K,<25,Secondary,Sales,Private,Single,USA,True
248402,13,Unmarried,Black,Female,0,0,40,<=50K,25-39,HigherEd,White-collar,Private,Single,USA,False
111095,9,Husband,White,Male,0,0,16,<=50K,60+,Secondary,Transport-moving,Private,Married,USA,False
57424,13,Not-in-family,White,Female,0,0,60,<=50K,25-39,HigherEd,Sales,Self-Employed,Separated,USA,False
157443,14,Wife,Asian-Pac-Islander,Female,3464,0,40,<=50K,25-39,HigherEd,?,?,Married,Other,False
278130,9,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Blue-collar,Private,Single,USA,True
169469,9,Not-in-family,White,Male,0,0,80,<=50K,25-39,Secondary,Sales,Private,Separated,USA,False
146268,13,Husband,White,Male,7688,0,40,>50K,40-59,HigherEd,Adm-clerical,Private,Married,USA,False
153718,10,Not-in-family,Asian-Pac-Islander,Female,0,0,25,<=50K,<25,Secondary,Service,Private,Single,USA,False
217460,9,Husband,White,Male,0,0,45,>50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
238638,9,Husband,White,Male,4386,0,40,>50K,40-59,Secondary,Sales,Private,Married,USA,False
303296,10,Wife,Asian-Pac-Islander,Female,0,0,40,<=50K,<25,Secondary,Adm-clerical,Private,Married,Other,True
173321,9,Not-in-family,White,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
193945,12,Not-in-family,White,Male,0,0,45,<=50K,25-39,Assoc-acdm,White-collar,Private,Single,USA,False
83082,12,Not-in-family,White,Female,0,0,33,<=50K,40-59,Assoc-acdm,Prof-specialty,Private,Single,USA,False
193815,12,Husband,White,Male,0,0,40,>50K,25-39,Assoc-acdm,Adm-clerical,Private,Married,USA,False
34987,10,Husband,White,Male,0,0,54,>50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
59306,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Sales,Private,Single,USA,False
142897,14,Husband,Asian-Pac-Islander,Male,7298,0,35,>50K,25-39,HigherEd,White-collar,Private,Married,Other,False
860348,10,Own-child,Black,Female,0,0,25,<=50K,<25,Secondary,?,?,Single,USA,True
205607,13,Not-in-family,Black,Female,0,0,40,>50K,25-39,HigherEd,Prof-specialty,Self-Employed,Separated,USA,False
199698,10,Own-child,White,Male,0,0,15,<=50K,<25,Secondary,Sales,Private,Single,USA,True
191954,10,Not-in-family,White,Male,0,0,40,<=50K,<25,Secondary,Machine-op-inspct,Private,Single,USA,True
138714,10,Husband,White,Male,0,0,40,<=50K,60+,Secondary,Sales,Self-Employed,Married,USA,False
399087,3,Other-relative,White,Female,0,0,40,<=50K,<25,5th-6th,Machine-op-inspct,Private,Married,Other,True
423158,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Single,USA,False
159841,9,Not-in-family,White,Female,0,0,24,<=50K,60+,Secondary,Service,Private,Widowed,USA,True
174308,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,White-collar,Self-Employed,Married,USA,False
50356,10,Husband,White,Male,0,1485,50,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
186110,9,Not-in-family,White,Male,0,0,45,<=50K,25-39,Secondary,Transport-moving,Private,Separated,USA,False
200381,7,Not-in-family,White,Female,0,0,40,<=50K,25-39,11th,White-collar,Private,Single,USA,True
174309,14,Husband,White,Male,0,0,10,<=50K,60+,HigherEd,Blue-collar,Self-Employed,Married,USA,False
78383,9,Husband,White,Male,0,0,45,<=50K,60+,Secondary,Farming-fishing,Self-Employed,Married,USA,False
211601,11,Own-child,Black,Female,0,0,15,<=50K,<25,Assoc-voc,?,?,Single,USA,True
187728,10,Wife,White,Female,0,1887,50,>50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
321171,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Handlers-cleaners,Self-Employed,Married,USA,False
127921,9,Not-in-family,White,Male,2050,0,55,<=50K,60+,Secondary,Transport-moving,Private,Single,USA,True
206565,10,Not-in-family,Black,Male,0,0,45,<=50K,40-59,Secondary,Blue-collar,Private,Single,USA,False
224563,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Adm-clerical,Private,Single,USA,False
178686,11,Not-in-family,White,Male,0,0,40,<=50K,40-59,Assoc-voc,Service,Private,Single,USA,True
98545,6,Husband,White,Male,0,0,40,<=50K,40-59,10th,Adm-clerical,Local-gov,Married,USA,True
242606,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
270942,3,Other-relative,White,Male,0,0,48,<=50K,<25,5th-6th,Service,Private,Single,Other,True
94235,9,Other-relative,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
71195,14,Not-in-family,White,Male,0,0,60,<=50K,40-59,HigherEd,Prof-specialty,Private,Single,USA,False
104112,9,Unmarried,Black,Male,0,0,30,<=50K,<25,Secondary,Sales,Private,Single,Other,True
261192,9,Husband,Black,Male,0,0,40,<=50K,40-59,Secondary,Service,Private,Married,USA,False
94936,12,Not-in-family,White,Male,0,0,40,<=50K,25-39,Assoc-acdm,Sales,Private,Single,USA,False
296478,11,Husband,White,Male,7298,0,40,>50K,25-39,Assoc-voc,Blue-collar,Private,Married,USA,False
119272,9,Husband,White,Male,7298,0,40,>50K,25-39,Secondary,Protective-serv,Government,Married,USA,False
85043,9,Not-in-family,White,Male,0,0,20,<=50K,25-39,Secondary,Farming-fishing,Private,Single,USA,True
293364,10,Own-child,Black,Female,0,0,40,<=50K,<25,Secondary,Protective-serv,Government,Single,USA,True
241895,13,Not-in-family,White,Male,0,0,42,<=50K,40-59,HigherEd,Sales,Self-Employed,Single,USA,False
36135,7,Husband,White,Male,0,0,8,<=50K,60+,11th,?,?,Married,USA,True
151989,11,Unmarried,White,Female,0,0,40,<=50K,25-39,Assoc-voc,?,?,Separated,USA,True
101128,12,Not-in-family,White,Male,0,0,25,<=50K,40-59,Assoc-acdm,Service,Private,Married-spouse-absent,Other,True
156464,13,Own-child,White,Male,0,0,25,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
117963,13,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,White-collar,Private,Married,USA,False
192262,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Married,USA,False
111363,13,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,White-collar,Private,Married,USA,False
329752,7,Husband,White,Male,0,0,30,<=50K,40-59,11th,Transport-moving,Local-gov,Married,USA,True
372020,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,?,?,Married,USA,False
95432,9,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Adm-clerical,Government,Married,USA,False
161400,7,Unmarried,Other,Male,0,0,40,<=50K,60+,11th,Service,Private,Widowed,USA,True
96129,11,Husband,White,Male,0,0,40,>50K,40-59,Assoc-voc,White-collar,Private,Married,USA,False
111949,9,Wife,White,Female,0,0,35,<=50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
117125,5,Husband,White,Male,0,0,40,<=50K,25-39,9th,Blue-collar,Self-Employed,Married,Other,True
348022,6,Wife,White,Female,0,0,24,<=50K,25-39,10th,Service,Private,Married,USA,True
270092,14,Husband,White,Male,0,0,40,>50K,60+,HigherEd,Prof-specialty,Private,Married,USA,False
180609,13,Husband,White,Male,0,0,45,<=50K,40-59,HigherEd,Transport-moving,Private,Married,USA,False
174575,13,Not-in-family,White,Male,0,1564,45,>50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
410439,9,Not-in-family,White,Male,0,0,55,<=50K,<25,Secondary,Sales,Private,Married-spouse-absent,USA,True
92262,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
183081,10,Husband,White,Male,0,0,45,<=50K,40-59,Secondary,Sales,Self-Employed,Married,USA,False
362589,12,Not-in-family,White,Female,0,0,15,<=50K,<25,Assoc-acdm,Sales,Private,Single,USA,True
212448,13,Not-in-family,White,Female,0,0,45,>50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
481060,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Sales,Private,Separated,USA,False
185885,10,Unmarried,White,Female,0,0,15,<=50K,25-39,Secondary,Adm-clerical,Government,Single,USA,False
89821,7,Own-child,White,Male,0,0,10,<=50K,<25,11th,Service,Private,Single,USA,True
184018,11,Husband,White,Male,0,0,38,>50K,40-59,Assoc-voc,Machine-op-inspct,Government,Married,USA,True
256649,9,Husband,Black,Male,0,0,40,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
160323,9,Not-in-family,Black,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Single,USA,False
350845,10,Own-child,White,Female,0,0,10,<=50K,<25,Secondary,Adm-clerical,Local-gov,Single,USA,True
267404,9,Wife,White,Female,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
35633,10,Not-in-family,White,Male,0,0,40,<=50K,<25,Secondary,Sales,Private,Single,USA,True
80914,14,Not-in-family,White,Male,0,0,30,<=50K,40-59,HigherEd,White-collar,Self-Employed,Separated,USA,False
172927,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
174319,9,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,Transport-moving,Private,Separated,USA,False
214955,3,Not-in-family,White,Female,0,2339,45,<=50K,40-59,5th-6th,Blue-collar,Private,Separated,USA,True
344991,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
108699,10,Not-in-family,White,Female,0,0,40,<=50K,40-59,Secondary,Sales,Private,Separated,USA,False
117312,10,Wife,White,Female,0,0,40,<=50K,25-39,Secondary,Transport-moving,Local-gov,Married,USA,True
396099,9,Not-in-family,White,Female,0,0,25,<=50K,<25,Secondary,Service,Private,Single,USA,False
134152,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Separated,USA,False
162028,10,Wife,White,Female,0,2415,6,>50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
25429,10,Own-child,White,Female,0,0,16,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
232392,9,Other-relative,White,Female,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
220098,9,Wife,White,Female,0,0,40,>50K,25-39,Secondary,Service,Private,Married,USA,False
301302,13,Not-in-family,White,Male,0,0,50,<=50K,25-39,HigherEd,Blue-collar,Private,Single,USA,False
277946,12,Not-in-family,White,Male,0,0,40,<=50K,40-59,Assoc-acdm,Blue-collar,Self-Employed,Separated,USA,True
98101,13,Husband,White,Male,7688,0,45,>50K,25-39,HigherEd,White-collar,Government,Married,Other,False
196164,9,Not-in-family,White,Female,0,0,35,<=50K,25-39,Secondary,Service,Private,Single,USA,False
115562,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
96975,10,Unmarried,White,Female,0,0,40,<=50K,40-59,Secondary,Handlers-cleaners,Private,Separated,USA,True
137300,9,Other-relative,White,Female,0,0,35,<=50K,<25,Secondary,?,?,Single,USA,True
86872,13,Husband,White,Male,0,0,55,>50K,25-39,HigherEd,White-collar,Private,Married,USA,False
132178,13,Husband,White,Male,0,0,50,>50K,40-59,HigherEd,White-collar,Self-Employed,Married,USA,False
416103,10,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Handlers-cleaners,Private,Single,USA,True
108574,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Service,Private,Single,USA,False
288353,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,Protective-serv,Government,Married,USA,False
227689,11,Not-in-family,White,Female,0,0,64,<=50K,25-39,Assoc-voc,White-collar,Private,Separated,USA,False
166481,4,Husband,Other,Male,0,2179,40,<=50K,25-39,7th-8th,Handlers-cleaners,Private,Married,Other,True
445382,14,Husband,White,Male,0,1977,65,>50K,40-59,HigherEd,White-collar,Private,Married,USA,False
110145,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
317253,9,Husband,White,Male,0,0,25,<=50K,40-59,Secondary,Blue-collar,Self-Employed,Married,USA,False
123147,10,Wife,White,Female,0,1887,40,>50K,25-39,Secondary,?,?,Married,USA,False
364657,10,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
42346,10,Not-in-family,Black,Female,0,0,24,<=50K,40-59,Secondary,Service,Local-gov,Separated,USA,True
241951,9,Unmarried,Black,Female,0,0,40,<=50K,<25,Secondary,Handlers-cleaners,Private,Single,USA,True
118500,10,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Separated,USA,False
188386,16,Husband,White,Male,15024,0,60,>50K,40-59,Doctorate,White-collar,Private,Married,USA,False
1033222,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Government,Married,USA,False
92440,8,Not-in-family,White,Male,0,0,50,>50K,25-39,12th,Blue-collar,Private,Separated,USA,False
190762,2,Husband,White,Male,0,0,40,<=50K,40-59,1st-4th,Machine-op-inspct,Private,Married,Other,False
426017,7,Own-child,White,Female,0,0,19,<=50K,25-39,11th,Service,Private,Single,USA,True
243867,7,Not-in-family,Black,Male,0,0,40,<=50K,25-39,11th,Machine-op-inspct,Local-gov,Separated,USA,True
240283,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Transport-moving,Government,Separated,USA,True
61777,10,Husband,White,Male,0,0,30,<=50K,<25,Secondary,Sales,Private,Married,USA,False
175024,7,Own-child,White,Male,2176,0,18,<=50K,<25,11th,Handlers-cleaners,Private,Single,USA,True
92003,13,Wife,White,Female,0,0,40,>50K,25-39,HigherEd,White-collar,Government,Married,USA,False
188401,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Farming-fishing,Private,Separated,USA,True
228528,6,Unmarried,White,Female,0,0,35,<=50K,25-39,10th,Blue-collar,Private,Single,USA,True
133373,9,Husband,White,Male,0,0,60,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
255191,14,Not-in-family,White,Male,0,1408,40,<=50K,25-39,HigherEd,Prof-specialty,Government,Single,USA,False
204653,9,Not-in-family,White,Male,0,0,72,<=50K,<25,Secondary,Handlers-cleaners,Private,Single,Other,True
222289,9,Husband,White,Male,0,0,40,>50K,60+,Secondary,White-collar,Self-Employed,Married,USA,False
287480,14,Husband,White,Male,0,0,40,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
107762,9,Not-in-family,White,Male,0,0,24,<=50K,60+,Secondary,?,?,Widowed,USA,False
202521,7,Own-child,White,Male,0,0,40,<=50K,<25,11th,?,?,Single,USA,True
204116,13,Not-in-family,White,Female,2174,0,40,<=50K,40-59,HigherEd,Prof-specialty,Self-Employed,Married-spouse-absent,USA,False
29662,12,Wife,White,Female,0,0,25,>50K,25-39,Assoc-acdm,Service,Private,Married,USA,False
116358,10,Own-child,Asian-Pac-Islander,Male,0,1980,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,Other,True
208405,14,Husband,White,Male,0,0,50,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
284843,9,Not-in-family,Black,Male,594,0,60,<=50K,25-39,Secondary,Farming-fishing,Local-gov,Single,USA,True
117018,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Protective-serv,Local-gov,Single,USA,False
81281,10,Husband,White,Male,0,0,40,<=50K,<25,Secondary,Adm-clerical,Private,Married,USA,False
340148,10,Wife,White,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Local-gov,Married,USA,False
363425,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
45857,9,Not-in-family,White,Female,0,0,28,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
191073,9,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Armed-Forces,Government,Single,USA,True
116632,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
405855,5,Other-relative,White,Male,0,0,40,<=50K,25-39,9th,Blue-collar,Private,Single,Other,False
298227,10,Not-in-family,White,Male,0,0,35,<=50K,<25,Secondary,Sales,Private,Single,USA,True
290521,9,Unmarried,Black,Female,0,0,40,<=50K,40-59,Secondary,White-collar,Private,Widowed,USA,False
56915,9,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
146538,9,Husband,White,Male,0,0,40,<=50K,<25,Secondary,Machine-op-inspct,Private,Married,USA,False
258872,7,Own-child,White,Female,0,0,5,<=50K,<25,11th,?,?,Single,USA,True
