age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
41-60,Employed,477983,Middle,9,Married,Handlers-cleaners,Husband,Black,Male,0,0,40,North America,<=50K
41-60,Employed,170924,High,10,Married,Craft-repair,Husband,White,Male,7298,0,40,North America,>50K
26-40,Employed,190174,High,10,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,<=50K
0-25,Employed,193787,High,10,Single,Tech-support,Own-child,White,Female,0,0,40,North America,<=50K
0-25,Employed,279472,High,10,Married,Machine-op-inspct,Wife,White,Female,7298,0,48,North America,>50K
0-25,Employed,34918,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,15,Europe,<=50K
41-60,Government,97688,High,10,Married,Craft-repair,Husband,White,Male,5178,0,40,North America,>50K
26-40,Employed,175413,High,12,Separated,Sales,Unmarried,Black,Female,0,0,45,North America,<=50K
41-60,Employed,173960,Higher,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,42,North America,<=50K
0-25,Employed,205759,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,40,North America,<=50K
41-60,Government,425161,Higher,14,Married,Sales,Husband,White,Male,15024,0,40,North America,>50K
41-60,Employed,220531,Higher,15,Married,Prof-specialty,Husband,White,Male,0,0,60,North America,>50K
41-60,Employed,176609,High,10,Separated,Other-service,Not-in-family,White,Male,0,0,45,North America,<=50K
0-25,Employed,371987,Higher,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Employed,193884,Low,4,Married,Craft-repair,Husband,White,Male,0,0,40,South America,<=50K
26-40,Employed,200352,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,45,North America,<=50K
26-40,Employed,127595,Middle,9,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,<=50K
26-40,Government,220419,Higher,13,Single,Protective-serv,Not-in-family,White,Male,0,0,56,North America,<=50K
0-25,Employed,231931,High,10,Single,Sales,Own-child,White,Male,0,0,45,North America,<=50K
26-40,Employed,248402,Higher,13,Single,Tech-support,Unmarried,Black,Female,0,0,40,North America,<=50K
61-100,Employed,111095,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,16,North America,<=50K
26-40,Self-Employed,57424,Higher,13,Separated,Sales,Not-in-family,White,Female,0,0,60,North America,<=50K
26-40,?,157443,Higher,14,Married,?,Wife,Asian-Pac-Islander,Female,3464,0,40,Other,<=50K
0-25,Employed,278130,Middle,9,Single,Craft-repair,Own-child,White,Male,0,0,40,North America,<=50K
26-40,Employed,169469,Middle,9,Separated,Sales,Not-in-family,White,Male,0,0,80,North America,<=50K
41-60,Employed,146268,Higher,13,Married,Adm-clerical,Husband,White,Male,7688,0,40,North America,>50K
0-25,Employed,153718,High,10,Single,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,North America,<=50K
26-40,Employed,217460,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,45,North America,>50K
41-60,Employed,238638,Middle,9,Married,Sales,Husband,White,Male,4386,0,40,North America,>50K
0-25,Employed,303296,High,10,Married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Other,<=50K
41-60,Employed,173321,Middle,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,<=50K
26-40,Employed,193945,High,12,Single,Tech-support,Not-in-family,White,Male,0,0,45,North America,<=50K
41-60,Employed,83082,High,12,Single,Prof-specialty,Not-in-family,White,Female,0,0,33,North America,<=50K
26-40,Employed,193815,High,12,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,>50K
41-60,Self-Employed,34987,High,10,Married,Farming-fishing,Husband,White,Male,0,0,54,North America,>50K
26-40,Employed,59306,Higher,13,Single,Sales,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Employed,142897,Higher,14,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Other,>50K
0-25,?,860348,High,10,Single,?,Own-child,Black,Female,0,0,25,North America,<=50K
26-40,Self-Employed,205607,Higher,13,Separated,Prof-specialty,Not-in-family,Black,Female,0,0,40,North America,>50K
0-25,Employed,199698,High,10,Single,Sales,Own-child,White,Male,0,0,15,North America,<=50K
0-25,Employed,191954,High,10,Single,Machine-op-inspct,Not-in-family,White,Male,0,0,40,North America,<=50K
61-100,Self-Employed,138714,High,10,Married,Sales,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,423158,High,10,Single,Tech-support,Not-in-family,White,Female,0,0,40,North America,<=50K
61-100,Employed,159841,Middle,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,North America,<=50K
26-40,Self-Employed,174308,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,50356,High,10,Married,Craft-repair,Husband,White,Male,0,1485,50,North America,<=50K
26-40,Employed,186110,Middle,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,45,North America,<=50K
26-40,Employed,200381,Middle,7,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,<=50K
61-100,Self-Employed,174309,Higher,14,Married,Craft-repair,Husband,White,Male,0,0,10,North America,<=50K
61-100,Self-Employed,78383,Middle,9,Married,Farming-fishing,Husband,White,Male,0,0,45,North America,<=50K
0-25,?,211601,High,11,Single,?,Own-child,Black,Female,0,0,15,North America,<=50K
41-60,Employed,187728,High,10,Married,Prof-specialty,Wife,White,Female,0,1887,50,North America,>50K
41-60,Self-Employed,321171,Middle,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,North America,<=50K
61-100,Employed,127921,Middle,9,Single,Transport-moving,Not-in-family,White,Male,2050,0,55,North America,<=50K
41-60,Employed,206565,High,10,Single,Craft-repair,Not-in-family,Black,Male,0,0,45,North America,<=50K
26-40,Employed,224563,Higher,13,Single,Adm-clerical,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Employed,178686,High,11,Single,Other-service,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Government,98545,Middle,6,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,242606,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,270942,Low,3,Single,Other-service,Other-relative,White,Male,0,0,48,North America,<=50K
26-40,Employed,94235,Middle,9,Single,Craft-repair,Other-relative,White,Male,0,0,40,North America,<=50K
41-60,Employed,71195,Higher,14,Single,Prof-specialty,Not-in-family,White,Male,0,0,60,North America,<=50K
0-25,Employed,104112,Middle,9,Single,Sales,Unmarried,Black,Male,0,0,30,Other,<=50K
41-60,Employed,261192,Middle,9,Married,Other-service,Husband,Black,Male,0,0,40,North America,<=50K
26-40,Employed,94936,High,12,Single,Sales,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Employed,296478,High,11,Married,Craft-repair,Husband,White,Male,7298,0,40,North America,>50K
26-40,Government,119272,Middle,9,Married,Protective-serv,Husband,White,Male,7298,0,40,North America,>50K
26-40,Employed,85043,Middle,9,Single,Farming-fishing,Not-in-family,White,Male,0,0,20,North America,<=50K
0-25,Government,293364,High,10,Single,Protective-serv,Own-child,Black,Female,0,0,40,North America,<=50K
41-60,Self-Employed,241895,Higher,13,Single,Sales,Not-in-family,White,Male,0,0,42,North America,<=50K
61-100,?,36135,Middle,7,Married,?,Husband,White,Male,0,0,8,North America,<=50K
26-40,?,151989,High,11,Separated,?,Unmarried,White,Female,0,0,40,North America,<=50K
41-60,Employed,101128,High,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,Other,<=50K
26-40,Employed,156464,Higher,13,Single,Prof-specialty,Own-child,White,Male,0,0,25,North America,<=50K
26-40,Employed,117963,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,192262,Middle,9,Married,Other-service,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,111363,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
41-60,Government,329752,Middle,7,Married,Transport-moving,Husband,White,Male,0,0,30,North America,<=50K
41-60,?,372020,Higher,13,Married,?,Husband,White,Male,0,0,40,North America,>50K
26-40,Government,95432,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,96129,High,11,Married,Tech-support,Husband,White,Male,0,0,40,North America,>50K
41-60,Employed,111949,Middle,9,Married,Adm-clerical,Wife,White,Female,0,0,35,North America,<=50K
26-40,Self-Employed,117125,Middle,5,Married,Craft-repair,Husband,White,Male,0,0,40,Other,<=50K
26-40,Employed,348022,Middle,6,Married,Other-service,Wife,White,Female,0,0,24,North America,<=50K
61-100,Employed,270092,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,>50K
41-60,Employed,180609,Higher,13,Married,Transport-moving,Husband,White,Male,0,0,45,North America,<=50K
41-60,Employed,174575,Higher,13,Separated,Exec-managerial,Not-in-family,White,Male,0,1564,45,North America,>50K
0-25,Employed,410439,Middle,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,55,North America,<=50K
26-40,Employed,92262,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
41-60,Self-Employed,183081,High,10,Married,Sales,Husband,White,Male,0,0,45,North America,<=50K
0-25,Employed,362589,High,12,Single,Sales,Not-in-family,White,Female,0,0,15,North America,<=50K
41-60,Employed,212448,Higher,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,45,North America,>50K
26-40,Employed,481060,Middle,9,Separated,Sales,Unmarried,White,Female,0,0,40,North America,<=50K
26-40,Government,185885,High,10,Single,Adm-clerical,Unmarried,White,Female,0,0,15,North America,<=50K
0-25,Employed,89821,Middle,7,Single,Other-service,Own-child,White,Male,0,0,10,North America,<=50K
26-40,Government,184018,High,11,Married,Machine-op-inspct,Husband,White,Male,0,0,38,North America,>50K
41-60,Employed,256649,Middle,9,Married,Machine-op-inspct,Husband,Black,Male,0,0,40,North America,<=50K
41-60,Employed,160323,Middle,9,Single,Craft-repair,Not-in-family,Black,Male,0,0,40,North America,<=50K
0-25,Government,350845,High,10,Single,Adm-clerical,Own-child,White,Female,0,0,10,North America,<=50K
26-40,Employed,267404,Middle,9,Married,Craft-repair,Wife,White,Female,0,0,40,North America,<=50K
0-25,Employed,35633,High,10,Single,Sales,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Self-Employed,80914,Higher,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,30,North America,<=50K
26-40,Employed,172927,Middle,9,Married,Sales,Husband,White,Male,0,0,50,North America,<=50K
41-60,Employed,174319,Middle,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Employed,214955,Low,3,Separated,Craft-repair,Not-in-family,White,Female,0,2339,45,North America,<=50K
0-25,Employed,344991,High,10,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,108699,High,10,Separated,Sales,Not-in-family,White,Female,0,0,40,North America,<=50K
26-40,Government,117312,High,10,Married,Transport-moving,Wife,White,Female,0,0,40,North America,<=50K
0-25,Employed,396099,Middle,9,Single,Other-service,Not-in-family,White,Female,0,0,25,North America,<=50K
26-40,Employed,134152,Middle,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Employed,162028,High,10,Married,Adm-clerical,Wife,White,Female,0,2415,6,North America,>50K
0-25,Employed,25429,High,10,Single,Adm-clerical,Own-child,White,Female,0,0,16,North America,<=50K
0-25,Employed,232392,Middle,9,Single,Other-service,Other-relative,White,Female,0,0,40,North America,<=50K
26-40,Employed,220098,Middle,9,Married,Other-service,Wife,White,Female,0,0,40,North America,>50K
26-40,Employed,301302,Higher,13,Single,Craft-repair,Not-in-family,White,Male,0,0,50,North America,<=50K
41-60,Self-Employed,277946,High,12,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Government,98101,Higher,13,Married,Exec-managerial,Husband,White,Male,7688,0,45,Other,>50K
26-40,Employed,196164,Middle,9,Single,Other-service,Not-in-family,White,Female,0,0,35,North America,<=50K
41-60,Employed,115562,High,10,Married,Tech-support,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,96975,High,10,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,North America,<=50K
0-25,?,137300,Middle,9,Single,?,Other-relative,White,Female,0,0,35,North America,<=50K
0-25,Employed,86872,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,55,North America,>50K
41-60,Self-Employed,132178,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,50,North America,>50K
0-25,Employed,416103,High,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,40,North America,<=50K
26-40,Employed,108574,High,10,Single,Other-service,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Government,288353,Higher,13,Married,Protective-serv,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,227689,High,11,Separated,Tech-support,Not-in-family,White,Female,0,0,64,North America,<=50K
26-40,Employed,166481,Low,4,Married,Handlers-cleaners,Husband,Other,Male,0,2179,40,Other,<=50K
41-60,Employed,445382,Higher,14,Married,Exec-managerial,Husband,White,Male,0,1977,65,North America,>50K
26-40,Employed,110145,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,<=50K
41-60,Self-Employed,317253,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,25,North America,<=50K
26-40,?,123147,High,10,Married,?,Wife,White,Female,0,1887,40,North America,>50K
26-40,Employed,364657,High,10,Married,Exec-managerial,Husband,White,Male,0,0,50,North America,<=50K
41-60,Government,42346,High,10,Separated,Other-service,Not-in-family,Black,Female,0,0,24,North America,<=50K
0-25,Employed,241951,Middle,9,Single,Handlers-cleaners,Unmarried,Black,Female,0,0,40,North America,<=50K
26-40,Employed,118500,High,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,North America,<=50K
41-60,Employed,188386,Higher,16,Married,Exec-managerial,Husband,White,Male,15024,0,60,North America,>50K
26-40,Government,1033222,High,10,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,92440,Middle,8,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,North America,>50K
41-60,Employed,190762,Low,2,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,426017,Middle,7,Single,Other-service,Own-child,White,Female,0,0,19,North America,<=50K
26-40,Government,243867,Middle,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,North America,<=50K
26-40,Government,240283,Middle,9,Separated,Transport-moving,Unmarried,White,Female,0,0,40,North America,<=50K
0-25,Employed,61777,High,10,Married,Sales,Husband,White,Male,0,0,30,North America,<=50K
0-25,Employed,175024,Middle,7,Single,Handlers-cleaners,Own-child,White,Male,2176,0,18,North America,<=50K
26-40,Government,92003,Higher,13,Married,Exec-managerial,Wife,White,Female,0,0,40,North America,>50K
26-40,Employed,188401,Middle,9,Separated,Farming-fishing,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Employed,228528,Middle,6,Single,Craft-repair,Unmarried,White,Female,0,0,35,North America,<=50K
0-25,Employed,133373,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,60,North America,<=50K
26-40,Government,255191,Higher,14,Single,Prof-specialty,Not-in-family,White,Male,0,1408,40,North America,<=50K
0-25,Employed,204653,Middle,9,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,72,Other,<=50K
61-100,Self-Employed,222289,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
41-60,Government,287480,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,<=50K
61-100,?,107762,Middle,9,Widowed,?,Not-in-family,White,Male,0,0,24,North America,<=50K
0-25,?,202521,Middle,7,Single,?,Own-child,White,Male,0,0,40,North America,<=50K
26-40,Employed,29662,High,12,Married,Other-service,Wife,White,Female,0,0,25,North America,>50K
26-40,Employed,116358,High,10,Single,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,1980,40,Asia,<=50K
26-40,Employed,208405,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,50,North America,>50K
26-40,Government,284843,Middle,9,Single,Farming-fishing,Not-in-family,Black,Male,594,0,60,North America,<=50K
26-40,Government,117018,High,10,Single,Protective-serv,Not-in-family,White,Female,0,0,40,North America,<=50K
0-25,Employed,81281,High,10,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,<=50K
41-60,Government,340148,High,10,Married,Adm-clerical,Wife,White,Female,0,0,40,North America,<=50K
26-40,Employed,363425,Higher,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Employed,45857,Middle,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,28,North America,<=50K
0-25,Government,191073,Middle,9,Single,Armed-Forces,Own-child,White,Male,0,0,40,North America,<=50K
41-60,Employed,116632,High,10,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,405855,Middle,5,Single,Craft-repair,Other-relative,White,Male,0,0,40,North America,<=50K
0-25,Employed,298227,High,10,Single,Sales,Not-in-family,White,Male,0,0,35,North America,<=50K
41-60,Employed,290521,Middle,9,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,40,North America,<=50K
