age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
0-25,Employed,416103,High,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,108574,High,10,Single,Other-service,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Government,288353,Higher,13,Married,Protective-serv,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,445382,Higher,14,Married,Exec-managerial,Husband,White,Male,0,1977,61-100,North America,>50K
26-40,Employed,110145,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Self-Employed,317253,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,?,123147,High,10,Married,?,Wife,White,Female,0,1887,21-40,North America,>50K
26-40,Employed,364657,High,10,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,118500,High,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,188386,Higher,16,Married,Exec-managerial,Husband,White,Male,15024,0,41-60,North America,>50K
26-40,Employed,92440,Middle,8,Separated,Craft-repair,Not-in-family,White,Male,0,0,41-60,North America,>50K
41-60,Employed,190762,Low,2,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,426017,Middle,7,Single,Other-service,Own-child,White,Female,0,0,0-20,North America,<=50K
0-25,Employed,61777,High,10,Married,Sales,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,175024,Middle,7,Single,Handlers-cleaners,Own-child,White,Male,2176,0,0-20,North America,<=50K
26-40,Employed,188401,Middle,9,Separated,Farming-fishing,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,133373,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Government,255191,Higher,14,Single,Prof-specialty,Not-in-family,White,Male,0,1408,21-40,North America,<=50K
61-100,Self-Employed,222289,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Government,287480,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,21-40,North America,<=50K
61-100,?,107762,Middle,9,Widowed,?,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,?,202521,Middle,7,Single,?,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,29662,High,12,Married,Other-service,Wife,White,Female,0,0,21-40,North America,>50K
26-40,Employed,208405,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
0-25,Employed,81281,High,10,Married,Adm-clerical,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Government,340148,High,10,Married,Adm-clerical,Wife,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,363425,Higher,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,45857,Middle,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,116632,High,10,Married,Prof-specialty,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,405855,Middle,5,Single,Craft-repair,Other-relative,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,298227,High,10,Single,Sales,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,146538,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,?,258872,Middle,7,Single,?,Own-child,White,Female,0,0,0-20,North America,<=50K
0-25,Employed,206399,Middle,9,Single,Machine-op-inspct,Own-child,Black,Female,0,0,21-40,North America,<=50K
41-60,Self-Employed,197332,High,10,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Employed,245062,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Self-Employed,234885,Middle,9,Married,Sales,Wife,White,Female,0,0,21-40,North America,>50K
26-40,Employed,180374,Middle,9,Married,Exec-managerial,Wife,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,54012,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,116632,High,12,Single,Farming-fishing,Own-child,White,Male,0,0,21-40,North America,<=50K
41-60,Government,288825,Middle,9,Married,Transport-moving,Husband,Black,Male,0,0,21-40,North America,<=50K
26-40,Employed,132601,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,126708,Middle,9,Married,Adm-clerical,Wife,White,Female,0,0,41-60,North America,<=50K
41-60,Employed,35598,Middle,9,Separated,Transport-moving,Unmarried,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,33983,High,10,Married,Transport-moving,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,192776,Higher,14,Married,Exec-managerial,Husband,White,Male,0,1977,41-60,North America,>50K
0-25,?,139883,High,10,Single,?,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,285020,Middle,9,Single,Craft-repair,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,303990,Middle,9,Single,Transport-moving,Not-in-family,White,Male,0,0,41-60,North America,<=50K
61-100,Employed,49401,High,11,Separated,Other-service,Not-in-family,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,211870,Middle,5,Single,Other-service,Not-in-family,White,Male,0,0,0-20,North America,<=50K
0-25,Employed,281432,High,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,161155,Middle,6,Single,Other-service,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,197904,Middle,9,Single,Other-service,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Government,70100,Higher,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,0-20,North America,<=50K
61-100,?,401531,Low,2,Married,?,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Government,286967,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Government,164427,Higher,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,91039,Higher,13,Married,Sales,Husband,White,Male,15024,0,41-60,North America,>50K
26-40,Employed,347934,Middle,9,Single,Other-service,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Government,371373,Middle,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,32220,High,12,Single,Exec-managerial,Not-in-family,White,Female,0,0,41-60,North America,<=50K
26-40,Employed,187251,Middle,9,Separated,Prof-specialty,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,343121,Middle,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,262749,High,10,Single,Machine-op-inspct,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,64293,High,10,Single,Prof-specialty,Not-in-family,White,Female,0,0,21-40,North America,<=50K
61-100,?,303588,Middle,9,Married,?,Husband,White,Male,0,0,0-20,North America,<=50K
41-60,Employed,48925,High,10,Married,Adm-clerical,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,181054,Higher,13,Single,Sales,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,112131,High,10,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Government,543162,Middle,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,21-40,North America,<=50K
26-40,Employed,91996,Middle,9,Separated,Other-service,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,37070,High,11,Single,Craft-repair,Not-in-family,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,337587,High,10,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,189346,Middle,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,41-60,North America,<=50K
0-25,?,214635,High,10,Single,?,Own-child,White,Male,0,0,21-40,North America,<=50K
0-25,?,204226,High,10,Single,?,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,108116,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Self-Employed,99146,Higher,13,Married,Exec-managerial,Husband,White,Male,15024,0,61-100,North America,>50K
41-60,Employed,196232,Middle,9,Married,Exec-managerial,Husband,White,Male,7688,0,41-60,North America,>50K
26-40,Government,186035,High,10,Married,Tech-support,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Employed,177905,High,10,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,41-60,North America,>50K
26-40,Employed,85812,High,10,Married,Sales,Wife,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,221172,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Self-Employed,190387,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Self-Employed,202692,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,108658,Middle,9,Single,Machine-op-inspct,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,197202,Middle,9,Married,Other-service,Husband,Black,Male,0,0,21-40,North America,<=50K
41-60,Employed,101739,High,12,Married,Exec-managerial,Wife,White,Female,0,0,41-60,North America,>50K
61-100,Employed,231559,Higher,15,Married,Prof-specialty,Husband,White,Male,20051,0,41-60,North America,>50K
26-40,Employed,102345,High,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,?,190027,Middle,9,Single,?,Unmarried,Black,Female,0,0,21-40,North America,<=50K
41-60,Employed,210525,High,10,Married,Transport-moving,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,133937,Higher,16,Single,Prof-specialty,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,163862,Middle,9,Single,Transport-moving,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,201872,High,10,Married,Sales,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,51662,Middle,6,Married,Other-service,Wife,White,Female,0,0,0-20,North America,<=50K
26-40,Government,233327,High,10,Married,Protective-serv,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,259510,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,184831,High,10,Single,Craft-repair,Unmarried,White,Male,0,0,21-40,North America,<=50K
61-100,Employed,205343,Middle,7,Widowed,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,54576,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,152453,Middle,7,Married,Other-service,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,212960,Higher,13,Married,Sales,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,264052,High,10,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Self-Employed,334273,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Self-Employed,188436,Higher,14,Married,Exec-managerial,Husband,White,Male,5013,0,41-60,North America,<=50K
41-60,Employed,433665,Low,4,Separated,Other-service,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Self-Employed,110663,Middle,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,87490,Higher,14,Separated,Exec-managerial,Unmarried,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,354351,Middle,9,Single,Craft-repair,Own-child,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,95469,Middle,9,Married,Prof-specialty,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,242718,Middle,7,Single,Sales,Own-child,White,Male,0,0,0-20,North America,<=50K
26-40,Employed,22463,High,11,Married,Craft-repair,Husband,White,Male,0,1977,21-40,North America,>50K
26-40,Employed,158156,Higher,16,Single,Prof-specialty,Not-in-family,White,Female,0,0,61-100,North America,<=50K
26-40,Employed,350162,Higher,13,Married,Exec-managerial,Wife,White,Male,0,0,21-40,North America,>50K
0-25,?,165532,Middle,8,Single,?,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,28738,High,12,Separated,Sales,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Government,283635,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Self-Employed,86646,High,10,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
61-100,?,195733,High,10,Married,?,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,69884,Middle,9,Married,Sales,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,199713,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,181659,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,197747,High,10,Single,Sales,Own-child,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,34292,High,10,Single,Adm-clerical,Not-in-family,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,156764,Middle,7,Single,Other-service,Own-child,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,25826,Middle,6,Married,Craft-repair,Husband,White,Male,0,1887,41-60,North America,>50K
41-60,Self-Employed,103948,Higher,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,61-100,North America,<=50K
41-60,?,137390,Middle,9,Married,?,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,168387,Higher,13,Married,Prof-specialty,Husband,White,Male,7688,0,21-40,North America,>50K
0-25,Employed,117789,Higher,13,Single,Adm-clerical,Own-child,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,267147,Middle,9,Single,Sales,Own-child,White,Male,0,0,21-40,North America,<=50K
41-60,Self-Employed,214242,Higher,15,Married,Prof-specialty,Husband,White,Male,0,1902,41-60,North America,>50K
0-25,Employed,200408,High,10,Single,Tech-support,Not-in-family,White,Male,2174,0,21-40,North America,<=50K
41-60,Employed,136455,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,41-60,North America,<=50K
26-40,Employed,239824,Higher,13,Single,Tech-support,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,217039,High,10,Single,Adm-clerical,Own-child,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,51290,Low,4,Separated,Other-service,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Government,175674,Middle,5,Married,Other-service,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,45612,Middle,9,Single,Adm-clerical,Unmarried,Black,Female,0,0,21-40,North America,<=50K
41-60,Employed,410114,Higher,14,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,>50K
0-25,Employed,169658,Middle,6,Single,Other-service,Own-child,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,200853,Higher,14,Separated,Prof-specialty,Not-in-family,White,Female,6849,0,41-60,North America,<=50K
0-25,Employed,247564,Middle,9,Single,Craft-repair,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,249909,Middle,9,Married,Handlers-cleaners,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Government,208122,Higher,13,Single,Prof-specialty,Own-child,White,Male,1055,0,21-40,North America,<=50K
26-40,Employed,207824,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,41-60,North America,<=50K
41-60,Self-Employed,114117,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Self-Employed,51048,Higher,13,Married,Sales,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,102388,Higher,15,Married,Prof-specialty,Husband,White,Male,15024,0,41-60,North America,>50K
0-25,Employed,190483,Higher,13,Single,Sales,Own-child,White,Female,0,0,0-20,North America,<=50K
26-40,Employed,34383,High,11,Married,Transport-moving,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,153614,Middle,9,Married,Sales,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Self-Employed,267556,Middle,9,Married,Sales,Husband,White,Male,0,0,61-100,North America,<=50K
26-40,Employed,205469,High,10,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,268090,Higher,13,Married,Sales,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Government,120451,Middle,6,Separated,Other-service,Unmarried,Black,Female,0,0,21-40,North America,<=50K
41-60,Employed,154374,High,10,Married,Craft-repair,Husband,White,Male,15024,0,41-60,North America,>50K
41-60,Self-Employed,35723,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,262601,Middle,9,Single,Other-service,Own-child,White,Female,0,0,0-20,North America,<=50K
0-25,Employed,226181,Higher,13,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,175697,Higher,13,Married,Exec-managerial,Husband,White,Male,15024,0,41-60,North America,>50K
41-60,Self-Employed,289436,Higher,16,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,75654,Middle,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,199378,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
